"Translation Info:
#---------------------------
775,5,106,"Ey iman gətirənlər! Sizlərdən birinə ölüm gəldiyi zaman, vəsiyyət əsnasında içinizdən iki ədalətli kişi aranızda şahidlik etsin. Səfərdə ikən başınıza ölüm müsibəti gəldikdə isə özünüzdən (müsəlman) olmayan başqa iki kişini də şahid tuta bilərsiniz. Əgər (müsəlman olmayan bu şahidlər barədə) şübhəyə düşsəniz, namazdan (əsr namazından) sonra hər ikisini saxlayın və qoy onlar: “Yaxın qohumların lehinə olsa belə, bu andı heç bir qiymətə satmarıq və Allahın şahidliyini gizlətmərik. Əks halda biz, şübhəsiz ki, günahkarlardan olarıq”– deyə and içsinlər.",""
776,5,107,"Əgər bu ikisinin (müsəlman olmayan bu iki şahidin yalandan şahidlik edərək) günah iş tutduğu aşkara çıxarsa, o zaman onların yerini, haqsızlığa məruz qalmış (varislərdən ölüyə) daha yaxın olan iki kişi tutar və onlar: “And olsun ki, bizim şahidliyimiz o iki nəfərin şahidliyindən daha doğrudur və biz (heç kəsin haqqına) təcavüz etmədik. Əks halda biz, əlbəttə, zalımlardan olarıq”– deyə Allaha and içərlər.",""
777,5,108,"Bu (hökm), onların şəhadəti olduğu kimi vermələri, yaxud andlarından sonra (bu) andların (varislər tərəfindən) rədd edilməsindən qorxmaları üçün daha münasibdir. Allahdan qorxun və (Onu) dinləyin! Allah günahkar qövmü doğru yola yönəltməz.",""
778,5,109,"Allah elçiləri toplayacağı gün deyəcək: “Sizə nə cavab verildi?” Onlar isə: “Biz heç nə bilmirik. Şübhəsiz ki, qeybləri bilən Sənsən!”– deyə cavab verəcəklər.",""
779,5,110,"O zaman Allah buyuracaq: “Ey Məryəm oğlu İsa! Sənə və anana olan nemətimi xatırla! O zaman səni müqəddəs ruhla qüvvətləndirmişdim. Sən həm beşikdə ikən, həm də yetkin çağında insanlarla danışırdın. Sənə yazmağı, hikməti, Tövratı və İncili öyrətmişdim. Sən Mənim iznimlə palçıqdan quşa bənzər bir şey düzəldib ona üfürürdün, o da Mənim iznimlə quş olurdu. Sən Mənim iznimlə anadangəlmə koru və cüzam xəstəliyinə tutulanı sağaldır və Mənim iznimlə ölüləri dirildirdin. Sən İsrail oğullarının yanına açıq-aydın dəlillərlə gəldiyin zaman, onlardan kafir olanları: “Bu, ancaq açıq-aydın bir sehrdir”– dedikdə (və səni öldürmək istədikdə,) Mən onları səndən dəf etmişdim.",""
780,5,111,"Bir zaman həvarilərə: “Mənə və rəsuluma iman gətirin!” deyə əmr etmişdim. Onlar da: “İman gətirdik. Sən də şahid ol ki, biz müsəlmanıq!”– demişdilər.",""
781,5,112,"Bir zaman həvarilər demişdilər: “Ey Məryəm oğlu İsa! Rəbbin bizə göydən (yeməklə dolu) bir süfrə endirə bilərmi?” O da (onlara): “Əgər möminsinizsə, Allahdan qorxun!”– demişdi.",""
782,5,113,"Onlar dedilər: “Biz istəyirik ki, ondan yeyək, qəlblərimiz rahat olsun, bizə doğru söylədiyini bilək və ona şahidlik edənlərdən olaq"".",""
783,5,114,"Məryəm oğlu İsa dedi: “Ey Allahım! Ey Rəbbimiz! Bizə göydən bir süfrə endir ki, bizim həm birincimiz, həm də axırıncımız üçün bir bayram və Səndən bir dəlil olsun. Bizə ruzi ver, Sən ruzi verənlərin ən xeyirlisisən!”",""
784,5,115,"Allah buyurdu: “Mən onu sizə endirərəm. Amma (bundan) sonra aranızdan kim küfr edərsə, ona aləmlərdən heç kəsə vermədiyim bir əzabı verərəm”.",""
785,5,116,"Allah deyəcək: “Ey Məryəm oğlu İsa! Sənmi insanlara: “Allahı qoyub məni və anamı iki məbud qəbul edin!”– demişdin?” (İsa da belə) deyəcək: “Sən pak və müqəddəssən! Haqqım olmayan bir şeyi demək mənə yaraşmaz. Əgər bunu demiş olsaydım, əlbəttə, Sən onu bilərdin. Sən mənim qəlbimdə olanları bilirsən, mən isə Səndə olanları bilmirəm. Şübhəsiz ki, qeybləri bilən Sənsən!",""
786,5,117,"Mən onlara ancaq Sənin mənə əmr etdiyini: “Mənim də Rəbbim, sizin də Rəbbiniz olan Allaha ibadət edin!”– demişəm. Nə qədər ki, onların arasında idim, mən onlara şahid idim. Sən məni (onların arasından) götürdükdən sonra isə onlara nəzarət edən Sən oldun. Sən hər şeyə şahidsən.",""
787,5,118,"Əgər onlara əzab versən, sözsüz ki, onlar Sənin qullarındır. Əgər onları bağışlasan, şübhəsiz ki, Sən yenilməz qüvvət sahibi, hikmət sahibisən!”",""
788,5,119,"Allah buyuracaq: “Bu, doğru danışanlara doğruluqlarının fayda verəcəyi gündür! Onlar üçün (ağacları və qəsrləri) altından çaylar axan və içində əbədi qalacaqları cənnətlər vardir”. Allah onlardan razıdır, onlar da Ondan razıdırlar. Bu, böyük uğurdur.",""
789,5,120,"Göylərin, yerin və onların arasında olanların mülkü (yalnız) Allaha məxsusdur və O, hər şeyə qadirdir.",""
790,6,1,"Həmd, göyləri və yeri yaradan, zülmətləri və nuru var edən Allaha məxsusdur! (Bu dəlillərdən) sonra kafir olanlar hələ də (bütləri) öz Rəbbinə tay tuturlar.",""
791,6,2,"Sizi palçıqdan yaradan, sonra da əcəlinizi təyin edən Odur. Onun yanında (Qiyamət günü üçün də) bəlli bir əcəl vardır. (Bunu bildikdən) sonra siz yenə də şübhə edirsiniz.",""
792,6,3,"O, həm göylərdə, həm də yerdə (ibadət olunan Tək) Allahdır. O, gizlində saxladığınızı da, aşkarda etdiyinizi də və sizin nə qazanacağınızı da bilir.",""
793,6,4,"Onlara Rəbbinin ayələrindən gələn elə bir ayə yoxdur ki, ondan üz çevirməsinlər.",""
794,6,5,"Onlara haqq (Quran) gəldikdə onu yalan saydılar. İstehza etdikləri şeyin xəbərləri onlara tezliklə (gəlib) çatacaqdır.",""
795,6,6,"Məgər onlar özlərindən əvvəl neçə-neçə nəsilləri məhv etdiyimizi görmədilərmi? Biz onlara yer üzündə sizə vermədiyimiz imkanları vermişdik. Onların üzərinə göydən bol-bol yağış yağdırmış və (evlərinin) altından çaylar axıtmışdıq. Biz onları günahlarına görə həlak etdik və onlardan sonra başqa nəsillər yaratdıq.",""
796,6,7,"(Ey Muhamməd!) Əgər sənə kağız üzərində bir yazı nazil etsəydik və onlar da əlləri ilə ona toxunsaydılar, kafir olanlar (yenə də): “Bu, açıq-aydın sehrdən başqa bir şey deyil!”– deyərdilər.",""
797,6,8,"Onlar: “Nə üçün ona mələk endirilməyib?”– dedilər. Əgər biz mələk endirsəydik, əlbəttə, iş bitmiş olar və onlara bir an belə möhlət verilməzdi.",""
798,6,9,"Əgər biz (peyğəmbəri) mələk etsəydik, əlbəttə, onu kişi surətində göndərər və onları bir daha düşdükləri şübhəyə salardıq.",""
799,6,10,"Əlbəttə, səndən əvvəlki elçilərə də istehza edilmişdi. Lakin istehza edənləri, istehza etdikləri (əzab hər tərəfdən) bürüdü.",""
800,6,11,"De: “Yer üzündə gəzib dolaşın və görün (haqqı) yalan sayanların aqibəti necə oldu”.",""
801,6,12,"De: “Göylərdə və yerdə olanlar kimə məxsusdur?” De: “Allaha məxsusdur!” (Allah yaratdıqlarına qarşı) rəhmli olmağı Özünə vacib etmişdir. Vaqe olacağına şübhə edilməyən Qiyamət günü, O sizi bir yerə toplayacaq. Özlərini ziyana uğradanlara gəldikdə isə, onlar iman gətirməzlər.",""
802,6,13,"Gecədə və gündüzdə mövcud olanların hamısı Onundur. O, Eşidəndir, Biləndir.",""
803,6,14,"De: “Göyləri və yeri yaradan, (hamını) yedirdiyi halda, Özü yedirilməyən Allahdan başqasınımı dost tutacağam?!” De: “Mənə müsəlman olanların ilki olmaq əmr edildi və əsla müşriklərdən olma (deyildi)”.",""
804,6,15,"De: “Əgər Rəbbimə asi olsam, əzəmətli günün (Qiyamət gününün) əzabından qorxaram”.",""
805,6,16,"O gün kim əzabdan qurtularsa, həqiqətən, (Allah) ona rəhm etmişdir. Açıq-aydın qurtuluş da budur.",""
806,6,17,"Əgər Allah sənə bir zərər toxundursa, onun qarşısını Alladan başqa heç kəs ala bilməz. Əgər sənə bir xeyir yetirsə, (heç kəs Ona mane ola bilməz). O, hər şeyə qadirdir.",""
807,6,18,"O, Öz qulları üzərində mütləq hakimiyyət sahibidir. O, Hikmətlidir, (hər şeydən) Xəbərdardır.",""
808,6,19,"De: “Şahidlik baxımından hansı şey daha böyükdür?” De: “Allah mənimlə sizin aranızda Şahiddir. Bu Quran mənə vəhy olundu ki, onunla həm sizi, həm də onun yetişəcəyi hər kəsi xəbərdar edim. Yoxsa siz Allahla yanaşı başqa məbudlar olduğuna şahidlik edirsiniz?” De: “Mən (buna) şahidlik etmərəm!” De: “O, ancaq tək bir İlahdır. Şübhəsiz ki, mən sizin şərik qoşduqlarınızdan uzağam”.",""
809,6,20,"Özlərinə Kitab verdiyimiz kəslər (Muhamməd peyğəmbəri) öz oğullarını tanıdıqları kimi tanıyırlar. Özlərini ziyana uğradanlar, sözsüz ki, iman gətirməzlər.",""
810,6,21,"Allaha qarşı yalan uyduran və ya Onun ayələrini yalan hesab edən kimsədən daha zalım kim ola bilər? Şübhəsiz ki, zalımlar nicat tapmazlar!",""
811,6,22,"O gün onların hamısını (bir yerə) toplayacaq, sonra da (Allaha) şərik qoşanlara: “İddia etdiyiniz şərikləriniz haradadır?!”– deyəcəyik.",""
812,6,23,"Sonra onların: “Rəbbimiz Allaha and olsun ki, biz müşrik olmamışıq!”– deməkdən başqa çarələri qalmayacaq.",""
813,6,24,"Gör onlar özlərinə qarşı necə yalan söylədilər. Uydurduqları şeylər (ilahlar) də onlardan qeyb olub getdi.",""
814,6,25,"Onlardan səni (oxuduğun Quranı) dinləyənlər də vardır. Fəqət onu anlamasınlar deyə onların qəlblərinə pərdələr çəkdik, qulaqlarına da ağırlıq verdik. Onlar hər cür möcüzə görsələr, yenə də ona inanmazlar. Hətta o kafirlər sənin yanına gəldikdə: “Bu, keçmişdəkilərin əfsanələrindən başqa bir şey deyildir”– deyərək səninlə höcətləşərlər.",""
815,6,26,"Onlar həm (insanları haqdan) uzaqlaşdırır, həm də özləri ondan uzaqlaşırlar. Halbuki onlar yalnız özlərini həlak edir, (lakin) bunu hiss etmirlər.",""
816,6,27,"Onların atəşin qarşısında dayandırıldıqları zaman: “Kaş ki, biz (dünyaya) qaytarılıb Rəbbimizin ayələrini yalan saymayaydıq və möminlərdən olaydıq”– dediklərini görəydin!",""
817,6,28,"Xeyr! Daha öncə gizlətdikləri (günahlar) onlara aşkar oldu. Əgər geri qaytarılsaydılar, yenə də özlərinə qadağan olunmuş şeylərə (günahlara) qayıdardılar. Şübhəsiz ki, onlar yalançıdırlar.",""
818,6,29,"Onlar dedilər: “Həyat ancaq bu dünya həyatımızdan ibarətdir. Biz bir daha dirilən deyilik!”",""
819,6,30,"Sən onları Rəbbinin hüzurunda saxlandıqları zaman bir görəydin! (Allah onlara:) “Məgər bu (dirilmə) haqq deyilmi?!”– deyəcək. Onlar: “Əlbəttə, Rəbbimizə and olsun (ki, bu haqdır!)”– deyəcəklər. (Allah da:) “Elə isə inkar etdiyinizə görə dadın əzabı!”– deyəcəkdir.",""
820,6,31,"Allah ilə qarşılaşmağı yalan sayanlar, həqiqətən, ziyana uğramışlar. Nəhayət, (Qiyamət) saatı onları qəflətən haqladıqda, onlar öz günahlarını bellərində daşıyaraq deyəcəklər: “Dünyada yaxşı əməlləri buraxdığımızdan dolayı vay halımıza!” Onların daşıdıqları (şey) necə də pisdir!",""
821,6,32,"Dünya həyatı oyun və əyləncədən başqa bir şey deyildir. Müttəqilər üçün isə axirət yurdu daha xeyirlidir. Məgər anlamırsınız?",""
822,6,33,"(Ey Muhamməd!) Biz, onların söylədiklərinin səni kədərləndirdiyini bilirik. Əslində onlar səni yalançı hesab etmirlər. Lakin zalımlar Allahın ayələrini inadla inkar edirlər.",""
823,6,34,"Səndən əvvəlki peyğəmbərlər də yalançı sayılmışdı. Lakin Bizim köməyimiz onlara gələnədək yalançı sayılmalarına və onlara əziyyət verilməsinə səbir etdilər. Allahın kəlmələrini dəyişdirə biləcək kimsə yoxdur. Artıq peyğəmbərlərə aid bəzi xəbərlər sənə gəlib çatdı.",""
824,6,35,"Əgər onların (haqdan) üz döndərməsi sənə ağır gəlirsə, onda bacarırsansa yerin altına (ata biləcəyin) bir lağım və göyə (çıxa biləcəyin) bir nərdivan tap ki, onlara bir ayət gətirəsən. Əgər Allah istəsəydi, onları toplayıb doğru yola yönəldərdi. Elə isə cahillərdən olma!",""
825,6,36,"(Sənin dəvətini) yalnız səmimi qəlbdən dinləyənlər qəbul edər. Ölülərə gəldikdə isə, Allah onları dirildəcək, sonra da Onun hüzuruna qaytarılacaqlar.",""
826,6,37,"(Kafirlər) dedilər: “Ona Rəbbindən bir möcüzə endirilməli deyildimi?” De: “Şübhəsiz ki, Allah ayət endirməyə qadirdir. Lakin onların çoxu (bunu) bilmir”.",""
827,6,38,"Yer üzündə gəzən heyvanların və (göydə) iki qanadı ilə uçan quşların hamısı sizin kimi ümmətlərdir. Biz Kitabda (lövhi-məhfuzda) heç bir şeyi nəzərdən qaçırmadıq. Sonra onlar Rəbbinin hüzuruna toplanacaqlar.",""
828,6,39,"Ayələrimizi yalan sayanlar qaranlıqlar içində (qalmış) karlar və lallardır. Allah istədiyini azdırar, istədiyini isə düz yola yönəldər.",""
829,6,40,"(Ey Muhamməd!) De: “Doğru danışanlarsınızsa, deyin görüm, əgər sizə Allahın əzabı gəlsə və ya Qiyamət saatı sizi haqlasa, Allahdan başqasınamı dua edəcəksiniz?!”",""
830,6,41,"Xeyr! Siz yalnız Ona (Allaha) dua edəcəksiniz. Əgər (Allah) istəsə, Ona dua edib (dəf edilməsini) istədiyiniz (bəlanı) aradan qaldırar və şərik qoşduqlarınızı unudarsınız.",""
831,6,42,"Səndən əvvəl də ümmətlərə (elçilər) göndərmişdik. Biz o ümmətləri sıxıntıya və xəstəliyə düçar etdik ki, bəlkə boyun əyələr.",""
832,6,43,"Heç olmasa əzabımız onlara gəldiyi zaman boyun əyərdilər. Lakin onların qəlbləri sərtləşdi, şeytan da onlara etdikləri əməlləri gözəl göstərdi.",""
833,6,44,"Onlar özlərinə edilmiş xəbərdarlığı unutduqları zaman hər şeyin (bütün nemətlərin) qapılarını onların üzünə açdıq. Özlərinə verilən şeylərə sevindikləri vaxt isə onları qəflətən yaxaladıq və onlar naümid qaldılar.",""
834,6,45,"(Beləliklə də) zalım qövmün kökü kəsildi. Həmd, aləmlərin Rəbbi Allaha məxsudur!",""
835,6,46,"De: “Bir deyin görək, əgər Allah sizin eşitmə və görmə qabiliyyətinizi əlinizdən alsa, qəlblərinizə də möhür vursa, Allahdan başqa hansı ilah onları sizə qaytara bilər?” Bax gör, Biz ayələri necə izah edirik, sonra onlar (yenə) üz çevirirlər.",""
836,6,47,"De: “Bir deyin görək, əgər Allahın əzabı sizə qəflətən və ya açıq-aşkar gəlsə, zalım qövmdən başqası həlak edilərmi?”",""
837,6,48,"Biz elçiləri yalnız müjdə verənlər və xəbərdarlıq edənlər olaraq göndəririk. İman gətirib (əməllərini) islah edənlərin heç bir qorxusu yoxdur və onlar kədərlənməyəcəklər.",""
838,6,49,"Ayələrimizi yalan sayanlara isə günah işlətdiklərinə görə əzab toxunacaqdır.",""
839,6,50,"De: “Mən sizə demirəm ki, Allahın xəzinələri mənim yanımdadır. Mən qeybi də bilmirəm. Sizə demirəm ki, mən mələyəm. Mən yalnız mənə vəhy olunana tabe oluram”. De: “Məgər korla görən eyni ola bilərmi? Məgər düşünmürsünüz?”",""
840,6,51,"Rəbbinin hüzuruna toplanacaqlarından qorxanları xəbərdar et ki, Allahdan başqa onların nə bir hamisi, nə də bir havadarı vardır. Bəlkə (pis əməllərdən) çəkinələr.",""
841,6,52,"Rəbbinin Üzünü (rizasını və ya savabını) diləyərək səhər və axşam çağı Ona dua edənləri (yanından) qovma. Nə sən onların haqq-hesabına görə azacıq da olsa cavabdehsən, nə də onlar sənin haqq-hesabına görə azacıq da olsa cavabdehdirlər. Onları qovsan, zalımlardan olarsan.",""
842,6,53,"Beləliklə, Biz onların bir qismini digəri ilə sınaqa çəkdik ki: “Məgər Allah bizim aramızdan yalnız bunlara lütf göstərmişdir?” - desinlər. Allah şükür edənləri daha yaxşı tanıyan deyilmi?",""
843,6,54,"Ayələrimizə iman gətirənlər sənin yanına gəldikdə (onlara) de: “Sizə salam olsun! Rəbbiniz Özünə rəhmli olmağı (əzəldən) vacib etmişdir; sizlərdən hər kəs cahilliyi üzündən pis iş görsə, sonra tövbə edib (əməllərini) islah etsə, (Allah onu bağışlayar). Həqiqətən, O, Bağışlayandır, Rəhmlidir”.",""
844,6,55,"Günahkarların tutduğu yolun aydınlaşdırılması üçün Biz ayələrimizi beləcə (müfəssəl) izah edərik.",""
845,6,56,"De: “Allahdan başqa dua etdiklərinizə ibadət etmək mənə qadağan edilmişdir.” De: “Mən sizin nəfsinizin istəklərinə uymaram. Əks halda mən (haqq yoldan) azar və doğru yola yönəlmişlərdən olmaram”.",""
846,6,57,"De: “Mən Rəbbimdən (nazil olan) açıq-aydın bir dəlilə əsaslanıram. Siz isə onu yalan saydınız. Sizin səbirsizliklə can atdığınız (əzab) məndə deyildir. Hökm yalnız Allaha məxsusdur. (Allah) haqqı söyləyir və O, ((haqla batili)) ayırd edənlərin ən yaxşısıdır”.",""
847,6,58,"De: “Əgər səbirsizliklə can atdığınız (əzab) mənim əlimdə olsaydı, əlbəttə, mənimlə sizin aranızda iş bitmiş olardı. Allah zalımları daha yaxşı tanıyır”.",""
848,6,59,"Qeybin açarları Allahın yanındadır. Onları yalnız O bilir. Allah, quruda və dənizdə nələr olduğunu bilir. Yerə düşən elə bir yarpaq yoxdur ki, Allah onu bilməsin. Yerin qaranlıqlarında elə bir toxum, elə bir yaş və ya quru (şey) yoxdur ki, açıq-aydın kitabda (lövhi-məhfuzda) olmasın.",""
