"Translation Info:
#---------------------------
1445,10,81,"Als sie dann geworfen hatten, sagte Musa: „Was ihr vorgebracht habt, ist Zauberei. Wahrlich, Allah wird sie zunichte machen. Wahrlich, Allah lässt das Tun der Unheilstifter nicht bessern.“",""
1446,10,82,"Und Allah bestätigt die Wahrheit mit Seinen Worten, auch wenn es den Übeltätern zuwider ist.",""
1447,10,83,"Aber es glaubten Musa nur (junge) Leute aus seinem Volk, trotz ihrer Furcht vor Fir'aun und seiner führenden Schar, davor, dass er sie (vom Glauben) abhalten würde. Und Fir'aun war ja überheblich im Land und gehörte wahrlich zu den Maßlosen.",""
1448,10,84,"Und Musa sagte: „O mein Volk, wenn ihr wirklich an Allah glaubt, dann verlasst euch auf Ihn, wenn ihr (Ihm ergebene) Muslime seid.“",""
1449,10,85,"Da sagten sie: „Auf Allah verlassen wir uns. Unser Herr, mache uns nicht zu einer Versuchung für das ungerechte Volk,",""
1450,10,86,"und errette uns durch Deine Barmherzigkeit von dem ungläubigen Volk!“",""
1451,10,87,"Und Wir gaben Musa und seinem Bruder (als Offenbarung) ein: „Weiset eurem Volk in Ägypten Häuser zu und macht eure Häuser zu Gebetsstätten und verrichtet das Gebet. Und verkünde den Gläubigen frohe Botschaft.“",""
1452,10,88,"Und Musa sagte: „Unser Herr, Du hast ja Fir'aun und seiner führenden Schar im diesseitigen Leben Pracht und Besitz gegeben, unser Herr, damit sie (andere) von Deinem Weg in die Irre führen. Unser Herr, lösche ihren Besitz aus und schnüre ihre Herzen fest, so dass sie nicht glauben, bis sie die schmerzhafte Strafe sehen!“",""
1453,10,89,"Er sagte: „Der Anruf von euch beiden wurde bereits erhört. So verhaltet euch recht und folgt ja nicht dem Weg derjenigen, die nicht Bescheid wissen.“",""
1454,10,90,"Und Wir ließen die Kinder Israils das Meer durchschreiten. Da verfolgten sie Fir'aun und seine Heerscharen in Auflehnung und Übertretung, bis dass, als er (also Fir'aun) vom Ertrinken erfasst wurde, er sagte: „Ich glaube, dass es keine (zu Recht angebetete) Gottheit gibt außer Dem, an Den die Kinder Israils glauben. Und ich gehöre (nun) zu den (Allah ergebenen) Muslimen.“",""
1455,10,91,"Erst jetzt (willst du glauben)?! Wo du dich doch zuvor widersetztest und zu den Unheilstiftern gehörtest?",""
1456,10,92,"So wollen Wir dich heute mit deinem Leib erretten, damit du für diejenigen, die nach dir kommen, ein Zeichen seiest. Und viele von den Menschen sind gegenüber Unseren Zeichen fürwahr unachtsam.",""
1457,10,93,"Und Wir wiesen den Kindern Israils einen wahrhaftigen Aufenthaltsort zu und versorgten sie von den guten Dingen. Sie wurden aber nicht (eher) uneinig, bis das Wissen zu ihnen gekommen war. Wahrlich, dein Herr wird am Tag der Auferstehung zwischen ihnen über das entscheiden, worüber sie uneinig zu sein pflegten.",""
1458,10,94,"Wenn du nun über das, was Wir zu dir (als Offenbarung) hinabgesandt haben, im Zweifel bist, dann frag diejenigen, die vor dir die Schrift lesen. Dir ist ja die Wahrheit von deinem Herrn zugekommen, so gehöre ja nicht zu den Zweiflern.",""
1459,10,95,"Und gehöre ja auch nicht zu denen, die die Zeichen Allahs für Lüge erklären, sonst wirst du zu den Verlierern gehören.",""
1460,10,96,"Wahrlich, diejenigen, gegen die sich das Wort deines Herrn bewahrheitet hat, glauben nicht -,",""
1461,10,97,"auch wenn jedes Zeichen zu ihnen käme -, bis sie die schmerzhafte Strafe sehen.",""
1462,10,98,"Wenn doch (irgend)eine Ortschaft geglaubt hätte, so dass ihr Glaube ihr genützt hätte! (Keine tat es), außer dem Volk von Yunus. Als diese glaubten, hoben Wir die schändliche Strafe im diesseitigen Leben von ihnen auf und gewährten ihnen für eine Weile Nießbrauch.",""
1463,10,99,"Und wenn dein Herr wollte, würden ja alle auf der Erde zusammen glauben. Willst du etwa die Menschen dazu zwingen, Gläubige zu werden?",""
1464,10,100,"Und keiner Seele ist es möglich zu glauben, außer mit der Erlaubnis Allahs. Und Er legt den Greuel auf diejenigen, die nicht begreifen.",""
1465,10,101,"Sag: „Schaut, was in den Himmeln und auf der Erde ist!“ Aber die Zeichen und die Warnungen werden nicht den Leuten nützen, die nicht glauben.",""
1466,10,102,"Haben sie denn etwas Anderes zu erwarten als was den Tagen derer gleicht, die vor ihnen dahingegangen sind? Sag: „So wartet ab! Ich bin fürwahr mit euch einer der Abwartenden.“",""
1467,10,103,"Hierauf erretten Wir Unsere Gesandten und diejenigen, die glauben. Auf diese Weise - es ist Uns eine obliegende Pflicht - erretten Wir die Gläubigen.",""
1468,10,104,"Sag: „O ihr Menschen, wenn ihr über meine Religion im Zweifel seid, so diene ich nicht denjenigen, denen ihr anstatt Allahs dient, sondern ich diene Allah, Der euch sterben lässt. Und mir ist befohlen worden, einer der Gläubigen zu sein.“",""
1469,10,105,"Und: Richte dein Gesicht aufrichtig zur Religion hin als Anhänger des rechten Glaubens, und gehöre ja nicht zu den Götzendienern!",""
1470,10,106,"Und rufe nicht außer Allah an, was dir weder nützt noch schadet! Wenn du es aber tust, dann gehörst du fürwahr zu den Ungerechten.",""
1471,10,107,"Und wenn Allah dir ein Unheil widerfahren lässt, dann gibt es keinen Hinwegnehmer außer Ihm. Und wenn Er für dich (etwas) Gutes will, dann gibt es keinen Zurückweiser für Seine Huld. Er trifft damit, wen Er will von Seinen Dienern. Und Er ist der Allvergebende und Barmherzige.",""
1472,10,108,"Sag: „O ihr Menschen! Zu euch ist nunmehr die Wahrheit von eurem Herrn gekommen. Wer sich nun rechtleiten lässt, der ist nur zu seinem eigenen Vorteil rechtgeleitet. Und wer irregeht, der geht nur zu seinem Nachteil irre. Und ich bin nicht euer Sachwalter.“",""
1473,10,109,"Und folge dem, was dir (als Offenbarung) eingegeben wird, und gedulde dich, bis Allah richtet! Und Er ist der Beste derer, die richten.",""
1474,11,1,"Alif-Lam-Ra.[1] (Dies ist) ein Buch, dessen Verse eindeutig (und exakt) festgefügt und hierauf ausführlich dargelegt sind von Seiten eines Allweisen und Allkundigen:","[1] Siehe den Kommentar in der Fußnote zu Beginn der Surah Al-Baqarah."
1475,11,2,"Ihr sollt keinem dienen, außer Allah! Wahrlich, ich bin euch von Ihm (aus) ein Warner und Frohbote -,",""
1476,11,3,"und ihr (sollt) euren Herrn um Vergebung bitten, hierauf wendet euch Ihm in Reue zu, so wird Er euch einen schönen Nießbrauch auf eine festgesetzte Frist gewähren, und Er wird jedem, der voll Huld ist, Seine Huld gewähren. Wenn sie sich jedoch abkehren, (so sag:) „Wahrlich, ich fürchte für euch die Strafe eines großen Tages.“",""
1477,11,4,"Zu Allah ist eure Rückkehr, und Er hat zu allem die Macht.",""
1478,11,5,"Sicherlich, sie krümmen ihre Brüste zusammen, um sich vor Ihm zu verbergen. Sicherlich, wenn sie sich (auch) mit ihren Gewändern überdecken, Er weiß doch, was sie geheimhalten und was sie offenlegen. Wahrlich, Er ist wissend über das Innerste der Brüste.",""
1479,11,6,"Und es gibt kein Tier auf der Erde, außer dass Allah seine Versorgung obläge. Und Er kennt seinen Aufenthaltsort und seinen Aufbewahrungsort. Alles ist in einem deutlichen Buch (verzeichnet).",""
1480,11,7,"Und Er ist es, Der die Himmel und die Erde in sechs Tagen erschaffen hat, und Sein Thron war (davor) auf dem Wasser. (Dies,) damit Er euch prüfe, wer von euch die besten Taten begeht. Und wenn du sagst: „Ihr werdet nach dem Tod fürwahr auferweckt werden“, sagen diejenigen, die ungläubig sind, ganz gewiss: „Das ist ja nur deutliche Zauberei.“",""
1481,11,8,"Und wenn Wir ihnen die Strafe für einen bestimmten Zeitraum nach hinten schieben, sagen sie ganz gewiss: „Was hält sie zurück?“ Sicherlich, am Tag, an dem sie über sie kommt, kann sie nicht von ihnen abgewendet werden, und es wird sie das umschließen, worüber sie sich lustig zu machen pflegten.",""
1482,11,9,"Und wenn Wir dem Menschen von Uns (aus) Barmherzigkeit kosten lassen und sie ihm hierauf entziehen, ist er ja äußerst verzweifelt und (äußerst) undankbar.",""
1483,11,10,"Und wenn Wir ihn Wohlstand kosten lassen nach Leid, das ihn erfasst hatte, sagt er ganz gewiss: „Das Übel ist von mir gewichen.“ Und er ist ja froh und prahlerisch.",""
1484,11,11,"Ausgenommen sind diejenigen, die geduldig sind und rechtschaffene Werke tun; für jene gibt es Vergebung und großen Lohn.",""
1485,11,12,"So möchtest du vielleicht einen Teil von dem, was dir (als Offenbarung) eingegeben wird, auslassen und deine Brust ist dadurch beklommen, weil sie sagen: „Wäre doch ein Schatz auf ihn herabgesandt worden oder ein Engel mit ihm gekommen!“ Wahrlich, du bist ja nur ein Warner. Und Allah ist Sachwalter über alles.",""
1486,11,13,"Oder sagen sie: „Er hat ihn ersonnen.“ Sag: „Dann bringt doch zehn ersonnene Suren bei, die ihm gleich sind, und ruft an, wen ihr könnt, außer Allah, wenn ihr wahrhaftig seid.“",""
1487,11,14,"Sollten sie euch nun nicht erhören, dann wisset, dass er gewiss nur mit Allahs Wissen hinabgesandt worden ist und dass es keine (zu Recht angebetete) Gottheit gibt außer Ihm! Werdet ihr nun (Allah ergebene) Muslime sein?",""
1488,11,15,"Wer (nun) das diesseitige Leben und seinen Schmuck will, dem lassen wir in ihm (den Lohn für) seine Werke in vollem Maß zukommen, und ihm wird darin nichts abgezogen.",""
1489,11,16,"Das sind jene, für die es im Jenseits nur das (Höllen)feuer gibt. Und verschwunden ist ihnen, was sie darin vollbracht haben, und nichtig ist, was sie zu tun pflegten.",""
1490,11,17,"Ist denn einer (den anderen gleich), der sich auf einen klaren Beweis von seinem Herrn stützt, und auf den ein Zeuge von Ihm folgt, dem die Schrift Musas vorausging als Vorbild und Barmherzigkeit? Jene glauben daran. Wer aber von den Gruppierungen ihn verleugnet, dessen Verabredung(sort) ist das (Höllen)feuer. So sei nicht über ihn im Zweifel, er ist gewiss die Wahrheit von deinem Herrn. Aber die meisten Menschen glauben nicht.",""
1491,11,18,"Und wer ist ungerechter, als wer gegen Allah eine Lüge ersinnt? Jene werden ihrem Herrn vorgeführt, und die Zeugen werden sagen: „Das sind diejenigen, die gegen ihren Herrn gelogen haben.“ So möge der Fluch Allahs über die Ungerechten kommen.",""
1492,11,19,"(Sie sind) diejenigen, die vom Weg Allahs abhalten und danach trachten, ihn krumm zu machen, und die das Jenseits verleugnen.",""
1493,11,20,"Jene werden sich (Allah) auf der Erde nicht entziehen können, und sie werden außer Allah keine Schutzherren haben. Die Strafe wird ihnen vervielfacht. Sie konnten nicht hören, und sie pflegten nicht zu sehen.",""
1494,11,21,"Das sind jene, die ihre Seelen verloren haben, und es ist ihnen entschwunden, was sie zu ersinnen pflegten.",""
1495,11,22,"Zweifellos sind sie im Jenseits die größten Verlierer.",""
1496,11,23,"Wahrlich, diejenigen, die glauben und rechtschaffene Werke tun und sich ihrem Herrn fügen, jene sind die Insassen des (Paradies)gartens. Sie werden ewig darin verweilen.",""
1497,11,24,"Das Gleichnis der beiden Gruppen ist wie (das Gleichnis) des Blinden und Tauben und des Sehenden und Hörenden. Sind die beiden (etwa) einander gleich? Bedenkt ihr denn nicht?",""
1498,11,25,"Und Wir sandten ja bereits Nuh zu seinem Volk (und er sagte): „Ich bin euch ja ein deutlicher Warner:",""
1499,11,26,"Ihr sollt keinem dienen außer Allah. Wahrlich, ich fürchte für euch die Strafe eines schmerzhaften Tages.“",""
1500,11,27,"Da sagte die führende Schar aus seinem Volk, die ungläubig war: „Wir sehen in dir nur einen Menschen unseresgleichen. Und wir sehen, dass dir nur diejenigen folgen, die die Niedrigsten unter uns sind, und zwar ohne reifliche Überlegung. Und wir sehen bei euch keinen Vorzug gegenüber uns. Vielmehr meinen wir, dass ihr Lügner seid.“",""
1501,11,28,"Er sagte: „O mein Volk, was meint ihr, wenn ich mich auf einen klaren Beweis von meinem Herrn stütze und Er mir eine Barmherzigkeit von Sich hat zukommen lassen, die aber dann euch verdeckt wurde, sollen wir sie euch da aufzwingen, wo sie euch zuwider ist?",""
1502,11,29,"Und, o mein Volk, ich verlange von euch keinen Besitz dafür. Mein Lohn obliegt nur Allah. Und ich werde nicht diejenigen, die glauben, vertreiben; sie werden gewiss ihrem Herrn begegnen. Aber ich sehe, ihr seid Leute, die unwissend sind.",""
1503,11,30,"Und, o mein Volk, wer wird mir gegen Allah helfen, wenn ich sie vertreibe? Bedenkt ihr denn nicht?",""
1504,11,31,"Und ich sage nicht zu euch, ich besäße die Schatzkammern Allahs, und ich kenne auch nicht das Verborgene; und ich sage nicht, ich sei ein Engel. Und ich sage nicht zu denen, die eure Augen verachten, Allah werde ihnen niemals etwas Gutes zukommen lassen, (denn) Allah weiß am besten, was in ihrem Innersten ist. Wahrlich, sonst würde ich zu den Ungerechten gehören.“",""
1505,11,32,"Sie sagten: „O Nuh, du hast bereits mit uns gestritten und dabei den Streit mit uns übertrieben. So bring uns doch her, was du uns androhst, wenn du wirklich zu den Wahrhaftigen gehörst!“",""
1506,11,33,"Er sagte: „Wahrlich, nur Allah (allein) wird es euch bringen, wenn Er will, und ihr werdet euch (Ihm) nicht entziehen können.",""
1507,11,34,"Und mein guter Rat wird euch nicht nützen, wenn ich euch gut raten will, wenn Allah euch in Verirrung fallen lassen will. Er ist euer Herr, und zu Ihm werdet ihr zurückgebracht.“",""
1508,11,35,"Oder sagen sie: „Er hat ihn erdichtet?“ Sag: „Wenn ich ihn erdichtet habe, so lastet meine Übeltat auf mir, und ich bin frei von dem, was ihr an Übeltaten begeht.“",""
1509,11,36,"Und Nuh wurde (als Offenbarung) eingegeben: „Niemand aus deinem Volk wird glauben außer denen, die bereits geglaubt haben. So sei nicht bekümmert wegen dem, was sie zu tun pflegten.",""
1510,11,37,"Und fertige das Schiff an vor Unseren Augen und nach Unserer Eingebung. Und sprich Mich nicht an wegen derer, die Unrecht getan haben. Sie werden gewiss ertränkt werden.“",""
1511,11,38,"Und er fertigte das Schiff an, wobei jedes Mal, wenn eine führende Schar aus seinem Volk an ihm vorbeikam, sie über ihn spotteten. Er sagte: „Wenn ihr über uns spottet, werden auch wir über euch spotten, so wie ihr (jetzt über uns) spottet.",""
1512,11,39,"Dann werdet ihr (noch) erfahren, über wen eine Strafe kommen, die ihn in Schande stürzt, und (über wen) eine beständige Strafe hereinbrechen wird.",""
1513,11,40,"(So ging es,) bis dann Unser Befehl kam und der Ofen brodelte; sagten Wir: „Lade darin von jeder (Art) zwei, ein Paar, und deine Angehörigen, außer demjenigen, gegen den das Wort vorher ergangen ist, und diejenigen, die glauben!“ Und mit ihm glaubten aber nur wenige.",""
1514,11,41,"Und er sagte: „Steigt hinein! Im Namen Allahs erfolge seine Fahrt und seine Landung. Wahrlich, mein Herr ist ja allvergebend und barmherzig.“",""
1515,11,42,"Und es fuhr mit ihnen dahin inmitten von Wellen wie Berge. Und Nuh rief seinem Sohn zu, der sich abseits hielt: „O mein lieber Sohn, steig mit uns ein und sei nicht mit den Ungläubigen!“",""
1516,11,43,"Er (also sein Sohn) sagte: „Ich werde mich einem Berg zuwenden, der mich vor dem Wasser schützt.“ Er (also Nuh) sagte: „Es gibt heute keinen Beschützer vor dem Befehl Allahs, außer für den, dessen Er Sich erbarmt.“ Und die Wellen trennten sie beide, und so gehörte er zu den Ertränkten.",""
1517,11,44,"Und es wurde gesagt: „O Erde, schlucke dein Wasser! Und o Himmel, halte ein!“ Und das Wasser nahm ab, und die Angelegenheit war entschieden, und es saß auf dem (Berg) Al-Judi auf. Und es wurde gesagt: „Weit weg mit dem ungerechten Volk!“",""
1518,11,45,"Und Nuh rief zu seinem Herrn und so sagte er: „Mein Herr, mein Sohn gehört zu meinen Angehörigen, und Dein Versprechen ist gewiss die Wahrheit, und Du bist der Weiseste derer, die richten.“",""
1519,11,46,"Er (Allah) sagte: „O Nuh, er gehört nicht zu deinen Angehörigen. Dies(es Bittgebet für deinen ungläubigen Sohn) ist fürwahr eine Tat, die nicht rechtschaffen ist. So bitte Mich nicht um etwas, wovon du kein Wissen hast! Wahrlich, Ich ermahne dich, nicht zu den Unwissenden zu gehören.“",""
1520,11,47,"Er (also Nuh) sagte: „Mein Herr, ich nehme ja Zuflucht bei Dir (davor), dass ich Dich um etwas bitte, wovon ich kein Wissen habe! Und wenn Du mir nicht vergibst und Dich meiner nicht erbarmst, werde ich fürwahr zu den Verlierern gehören.“",""
1521,11,48,"Es wurde gesagt: „O Nuh, steige hinunter in Frieden von Uns und mit Segnungen über dich und über Gemeinschaften von denen, die mit dir sind. Es gibt (aber auch) Gemeinschaften, denen Wir einen Nießbrauch geben werden, hierauf wird ihnen schmerzhafte Strafe von Uns widerfahren.“",""
1522,11,49,"Diese (Kunden) gehören zu den Kunden vom Verborgenen, die Wir dir (als Offenbarung) eingeben. Du kanntest sie zuvor nicht, weder du noch dein Volk. So sei geduldig! Wahrlich, das (gute) Ende gehört den Gottesfürchtigen.",""
1523,11,50,"Und zu 'Ad (sandten Wir) ihren Bruder Hud. Er sagte: „O mein Volk, dient Allah! Ihr habt keine (zu Recht angebetete) Gottheit außer Ihm. Ihr seid ja nur Verleumder.“",""
1524,11,51,"O mein Volk, ich verlange von euch keinen Lohn dafür. Mein Lohn obliegt nur demjenigen, Der mich erschaffen hat. Begreift ihr denn nicht?",""
