"Translation Info:
#---------------------------
1000,7,46,"Iar între cele două [tabere] va fi un zid, iar pe crestele zidului [Al-'A'raf] se vor afla oamenii[7] care-i cunosc pe cei din fiecare tabără după trăsăturile lor[8]. Și vor striga ei către oaspeții Raiului, spunând: „Pace asupra voastră!” Ei nu au intrat în el, dar ei doresc [să intre].","[7] Ale căror cântare sunt balansate între fapte bune și fapte rele
[8] Atât locuitorii Paradisului, cât și cei ai Iadului"
1001,7,47,"Iar când privirile lor vor fi întoarse către oaspeții Iadului, ei vor spune: „Doamne, nu ne așeza pe noi împreună cu cei nelegiuiți.”",""
1002,7,48,"Și vor striga cei care stau pe crestele zidului [Al-'A'raf] către unii oameni [din Iad] pe care îi cunosc după trăsăturile lor, spunând: „Nefolositor este ceea ce voi ați adunat[9], ca și faptul că ați fost aroganți”","[9] Avere"
1003,7,49,"[Allah va spune]: „Aceștia sunt cei despre care ați jurat că Allah nu le va dărui îndurare? Intrați în Rai [cei care stați pe crestele zidului] fără a vă teme și nu veți avea de ce să vă întristați.”",""
1004,7,50,"Și oaspeții Iadului vor striga către oaspeții Raiului: „Vărsați și asupra noastră apă sau altceva din ceea ce v-a dăruit Allah!” Însă ei vor răspunde: „Cu adevărat, Allah le-a oprit pentru necredincioși,",""
1005,7,51,"Care au luat Religia în derâdere și în joacă și pe care i-a amăgit viața lumească.” Astăzi, Noi îi uităm așa cum ei au uitat întâlnirea cu această Zi a lor și pentru că au respins Versetele Noastre!",""
1006,7,52,"Și Noi le-am adus cu siguranță o Carte pe care am deslușit-o, în deplină cunoștință, drept călăuză și îndrumare pentru un neam [de oameni] care cred.",""
1007,7,53,"Oare așteaptă ei altceva decât împlinirea ei? În Ziua când va veni împlinirea ei, cei care mai înainte au uitat-o vor spune: „Trimișii Domnului nostru au venit cu Adevărul și vom avea noi [acum] mijlocitori care să intervină pentru noi? Sau vom putea noi să fim readuși [pe pământ], pentru ca să împlinim alte [fapte] decât cele pe care le-am săvârșit?” Ei și-au pierdut, neîndoielnic, sufletele și i-au părăsit pe ei cele pe care le-au născocit.",""
1008,7,54,"Cu adevărat, Domnul vostru este Allah, Cel care a creat Cerurile și Pământul în șase zile, iar apoi S-a înălțat deasupra Tronului. El face ca noaptea să învăluie ziua, urmându-i [altă noapte] degrabă. [El a creat] Soarele, Luna și Stelele supuse Poruncii Sale. Și nu este decât a Lui Înfăptuirea și Poruncirea. Binecuvântat este Allah, Domnul lumilor!",""
1009,7,55,"Chemați-L pe Domnul vostru cu umilință și într-ascuns. El nu-i iubește pe cei nelegiuiți.",""
1010,7,56,"Nu faceți stricăciune pe pământ, după buna lui întocmire. Și chemați-L pe El întru frică și speranță, căci Îndurarea lui Allah este aproape de cei care săvârșesc bine.",""
1011,7,57,"El este Cel care trimite vânturile ca vestire a Îndurării Sale. Apoi, după ce ele ridică Nori grei de ploaie, Noi îi trimitem spre un tărâm mort și pogorâm peste el apa și scoatem prin ea tot felul de roade. Astfel îi vom scoate Noi și pe morți; poate că veți lua aminte!",""
1012,7,58,"Și din tărâmul cel bun cresc plante, cu Voia lui Allah, pe când din tărâmul cel rău nu cresc decât cu greu și neîndestulătoare. Astfel tâlcuim Noi semnele pentru oamenii care aduc mulțumire.",""
1013,7,59,"Noi l-am trimis pe Noe la poporul său, căruia i-a spus: „O, popor al meu! Adorați-L pe Allah! Voi nu aveți altă divinitate în afara Lui. Cu adevărat, eu mă tem pentru voi de chinul unei Zile cumplite.”",""
1014,7,60,"Dar căpeteniile poporului său au răspuns: „Noi te vedem pe tine într-o rătăcire clară.”",""
1015,7,61,"[Noe] le-a răspuns: „O, popor al meu! Eu nu sunt în rătăcire, ci eu sunt un Trimis de la Stăpânul lumilor.",""
1016,7,62,"Eu vă vestesc Mesajele Stăpânului meu și vă povățuiesc, căci eu știu de la Allah ceea ce voi nu știți.",""
1017,7,63,"Oare vă mirați voi că v-a venit o îndemnare de la Domnul vostru printr-un om dintre voi, pentru ca să vă prevină, ca voi să fiți cu frică, în nădejdea că voi veți avea parte de îndurare?”",""
1018,7,64,"Dar ei l-au socotit mincinos, astfel că Noi l-am salvat pe el și pe cei care au fost cu el în corabie și i-am înecat pe cei care au negat semnele Noastre. Cu adevărat, ei au fost orbi[10].","[10] Pentru mai multe detalii a se vedea 11:25-48"
1019,7,65,"Și [poporului] ’Ad [li l-am trimis] pe fratele lor Hud. El le-a spus: „O, neam al meu! Adorați-L pe Allah! Voi nu aveți altă divinitate în afara Lui! Și oare nu vă temeți voi?”",""
1020,7,66,"Dar cârmuitorii poporului său, care nu credeau, au spus: „Cu adevărat, noi te vedem pe tine în ignoranță și te socotim pe tine dintre cei mincinoși.”",""
1021,7,67,"[Hud] a spus: „O, popor al meu, în mine nu este pic de ignoranță, ci eu sunt un Trimis de la Stăpânul lumilor.",""
1022,7,68,"Eu vă vestesc Mesajele Domnului meu și eu sunt pentru voi sfătuitor credincios.",""
1023,7,69,"Oare vă mirați că îndemnul vă vine de la Domnul vostru printr-un om dintre voi pentru a vă preveni? Aduceți-vă aminte când El v-a făcut urmașii poporului lui Noe și v-a făcut mai mari la înfățișare decât pe ei[11]. Și aduceți-vă aminte de Binefacerile lui Allah; poate că voi o să izbândiți.”","[11] Mai înalți și mai puternici"
1024,7,70,"Ei au spus: „Ai venit la noi pentru ca noi să-L adorăm [numai] pe Allah singur și să părăsim ceea ce au adorat părinții noștri? Atunci adu asupra noastră ceea ce ne promiți[12], dacă tu ești dintre cei ce spun adevărul.”","[12] Pedeapsa lui Allah"
1025,7,71,"[Hud] a spus: „Pedeapsa și mânia Domnului vostru v-a ajuns deja. Vă certați cu mine pentru niște nume pe care voi și părinții voștri le-ați dat[13] și despre care Allah nu a pogorât nicio dovadă? Atunci așteptați! Cu adevărat eu voi fi împreună cu voi printre cei care așteaptă.”","[13] Obiecte false de adorare pe care voi îi numiți „Dumnezei”"
1026,7,72,"Și Noi l-am salvat pe el și pe cei care au fost alături de el, prin Mila Noastră, și i-am stârpit pe aceia care au negat Semnele Noastre și nu au fost credincioși.",""
1027,7,73,"Și [poporului] lui Thamud [i l-am trimis] pe fratele lor Salih, [care] le-a spus: „O, popor al meu, adorați-L pe Allah! Voi nu aveți altă divinitate în afara Lui! Iată că aveți dovada limpede de la Domnul vostru. Aceasta este cămila de la Allah, dăruită vouă drept semn. Lăsați-o să pască pe pământul lui Allah și nu o atingeți cu niciun rău, ca să nu vă ajungă un chin dureros.",""
1028,7,74,"Și aduceți-vă aminte că El v-a făcut urmașii [neamului] ’Ad și v-a dat sălaș pe acest pământ, pentru ca să vă înălțați palate în șesurile lui și să vă săpați case în munți. Aduceți-vă aminte de Binefacerile lui Allah și nu faceți rău pe acest pământ, aducând stricăciune.”",""
1029,7,75,"Dar căpeteniile îngâmfate ale poporului său le-au spus celor care erau asupriți - care credeau dintre ei: „Știți voi de bună seamă că Salih este trimis de Domnul său?” Ei le-au răspuns: „Cu adevărat, noi credem în cele cu care a fost trimis.”",""
1030,7,76,"Dar cei aroganți au spus: „Cu adevărat, noi nu credem în ceea ce credeți voi.”",""
1031,7,77,"Și au ologit cămila [și au înjunghiat-o] și au încălcat Porunca Domnului lor, spunând: „O, Salih, adu asupra noastră cele ce ne promiți, dacă tu ești dintre Trimiși.”",""
1032,7,78,"Atunci i-a lovit pe ei cutremurul și dimineața i-a găsit zăcând întinși în casele lor.",""
1033,7,79,"Iar el [Salih] s-a întors de la ei, spunând: „O, popor al meu, eu v-am vestit Mesajul Domnului meu și v-am povățuit de bine, însă voi nu-i iubiți pe povățuitori.”",""
1034,7,80,"Și [l-a trimis] pe Lot când i-a spus poporului său: „Faceți voi o asemenea imoralitate pe care nimeni, din toate lumile, nu a mai cunoscut-o înainte de voi?",""
1035,7,81,"Voi mergeți la bărbați, în locul femeilor. Cu adevărat, voi sunteți un popor de desfrânați.”",""
1036,7,82,"Și poporul său nu a avut alt răspuns decât că a spus: „Dați-i afară din cetatea voastră! Cu adevărat, ei sunt oameni care vor să se țină neprihăniți.”",""
1037,7,83,"Și Noi l-am salvat pe el împreună cu familia lui, cu excepția soției sale, care a fost printre cei pierduți.",""
1038,7,84,"Și Noi am lăsat să cadă peste ei ploaie [de pietre]. Deci privește care a fost sfârșitul nelegiuiților.",""
1039,7,85,"Și [poporului] lui Madyan [I l-am trimis] pe fratele lor Șuayb, care le-a spus: „O, popor al meu, adorați-L pe Allah! Voi nu aveți altă divinitate în afara Lui! Iată că v-a venit o dovadă limpede [pentru aceasta] de la Domnul vostru! Deci, dați măsură și greutate dreaptă și nu dați oamenilor mai puțin din lucrurile [care li se cuvin] lor! Și nu faceți stricăciune pe pământ, după buna lui întocmire. Aceasta este mai bine pentru voi, dacă sunteți credincioși.",""
1040,7,86,"Și nu vă așezați în fiecare drum, ca să amenințați și să-l împiedicați de la calea lui Allah pe cel care crede în El și să cercați să o faceți strâmbă! Aduceți-vă aminte că voi ați fost puțini și că El v-a înmulțit! Și priviți cum a fost sfârșitul făcătorilor de stricăciune!",""
1041,7,87,"Și dacă o parte dintre voi crede în [Mesajul] cel cu care eu am fost trimis, dar o altă parte nu crede, atunci aveți răbdare până ce Allah va judeca între noi. Și El este Cel mai Bun dintre judecători.”",""
1042,7,88,"Dar au spus căpeteniile arogante din poporul lui: „Te vom alunga, o Șuayb, pe tine și pe cei care cred împreună cu tine afară din cetatea noastră, dacă nu vă întoarceți la religia noastră.” Însă el le-a răspuns: „Chiar dacă nu voim să o facem?",""
1043,7,89,"Am născoci minciuni împotriva lui Allah, dacă ne-am întoarce la religia voastră după ce Allah ne-a mântuit de ea. Și noi nu trebuie să ne întoarcem la ea decât dacă Voiește Allah, Domnul nostru [să ne ducă în rătăcire]! Însă Domnul nostru Cuprinde toate lucrurile cu Știința Sa. Noi în Allah ne încredem! Doamne, Judecă între noi și între poporul nostru întru dreptate, căci Tu ești Cel mai Bun dintre judecători.”",""
1044,7,90,"Au spus atunci căpeteniile care nu credeau din poporul lui: „Dacă-l urmați pe Șuayb, atunci [să știți că] voi sunteți pierduți.”",""
1045,7,91,"Și i-a lovit cutremurul și dimineața i-a găsit zăcând întinși în casele lor.",""
1046,7,92,"Cei care l-au socotit pe Șuayb mincinos au fost ca și când n-ar fi locuit niciodată în ele. Cei care l-au socotit pe Șuayb mincinos, aceia au fost pierduți.",""
1047,7,93,"[Șuayb] s-a întors de la ei și le-a spus: „O, popor al meu! Cu siguranță eu v-am vestit Mesajele Domnului meu și v-am sfătuit pe voi. Cum să mă întristez eu pentru un popor de necredincioși?”",""
1048,7,94,"Și Noi nu am trimis niciun Profet într-o cetate [care a fost negat] fără să nu fi lovit poporul ei cu nenorocire și stricăciune, pentru ca ei să se roage [pentru iertare].",""
1049,7,95,"Apoi am schimbat răul cu bine, astfel încât ei au crescut în număr și în bogăție și au spus: „I-au atins și pe părinții noștri nenorocirea și îndestularea[14].” Atunci i-am luat Noi pe neașteptate, fără ca ei să-și dea seama[15].","[14] În loc să Îi fie mulțumitori lui Allah pentru binecuvântările Sale, ei le-au atribuit schimbării norocului
[15] Că au fost încercați"
1050,7,96,"Dacă popoarele acestor cetăți ar fi crezut și ar fi avut frică, atunci Noi le-am fi dăruit binecuvântări din Cer și de pe Pământ, dar ei i-au socotit mincinoși [pe Mesageri] și din această cauză Noi i-am apucat pentru ceea ce au agonisit[16].","[16] Drept vină pentru păcatele lor"
1051,7,97,"Oare locuitorii cetăților erau siguri că nu va veni peste ei pedeapsa Noastră, în timpul nopții, pe când ei dormeau?",""
1052,7,98,"Sau oare locuitorii cetăților erau siguri că nu va veni peste ei pedeapsa Noastră în plină zi, pe când ei se veseleau?[17]","[17] Erau ocupați cu activități ce nu le aduceau niciun beneficiu"
1053,7,99,"Oare se credeau ei la adăpost de Planul lui Allah? Dar nu se poate socoti la adăpost de Planul lui Allah decât neamul celor pierduți.",""
1054,7,100,"Nu le-a fost limpede celor care au moștenit pământul de la cei de dinainte, că Noi, dacă voim, putem să-i pedepsim pentru păcatele lor și să le pecetluim inimile, ca ei să nu mai audă nimic?",""
1055,7,101,"Iată aceste cetăți, ale căror istorii ți le povestim [o, Mohammed]. Cu siguranță Trimișii lor au venit la ei cu semne limpezi, însă ei nu au voit să creadă în ceea ce nu au acceptat mai înainte[18]. Așa pecetluiește Allah inimile necredincioșilor.","[18] Ei au negat în mod insistent fiecare avertizare primită"
1056,7,102,"Noi nu i-am găsit pe cei mai mulți dintre ei ținând un legământ[19], ci pe cei mai mulți dintre ei i-am aflat ca fiind sfidător de neascultători.","[19] Nu erau credincioși legământului lui Allah"
1057,7,103,"Apoi, Noi l-am trimis după ei pe Moise cu semnele Noastre la Faraon și la dregătorii lui, însă ei s-au arătat nedrepți față de ele[20]. Privește, așadar, cum a fost sfârșitul făcătorilor de stricăciuni.","[20] Ei au respins și s-au opus semnelor"
1058,7,104,"Și a spus Moise: „O, Faraon! Eu sunt un Trimis de la Stăpânului lumilor",""
1059,7,105,"Într-adevăr eu nu spun nimic despre Allah decât adevărul. Am venit la voi cu Dovadă Limpede de la Domnul vostru, deci trimite cu mine pe Fiii lui Israel.”[21]","[21] Eliberează-i de la asuprire și permite-le să emigreze"
1060,7,106,"[Faraon] a spus: „De ai venit cu un semn, atunci adu-l, dacă ești dintre cei care spun adevărul.”",""
1061,7,107,"Atunci el [Moise] și-a aruncat toiagul și, dintr-o dată, acesta era un șarpe vădit[22].","[22] Adevărat și nu imaginat, drept miracol de la Allah"
1062,7,108,"Și a scos mâna sa și, iată, ea era albă [strălucitoare] pentru cei care priveau.",""
1063,7,109,"Au spus atunci dregătorii din poporul lui Faraon: „Acesta este un vrăjitor iscusit",""
1064,7,110,"Care voiește să vă scoată pe voi din pământul vostru [prin magie], așadar ce porunciți?”",""
1065,7,111,"Ei au spus[23]: „Amână-l pe el și pe fratele lui și trimite în orașe strângători,","[23] După consultări"
1066,7,112,"Care să-i aducă la tine pe toți vrăjitorii iscusiți.”",""
1067,7,113,"Și au venit vrăjitorii la Faraon și au spus: „Cu adevărat vom avea parte de răsplată, dacă noi vom fi cei biruitori.”",""
1068,7,114,"El le-a răspuns: „Da, și [mai mult] veți fi voi, fără îndoială, dintre cei apropiați [mie].”",""
